age,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,admin,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown
59,1,2,0,0,0,0,4,2,37,27,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
38,1,4,0,0,0,0,2,4,101,1,999,0,0,1.1,93.994,-36.4,4.856,5191,0,1,0,0,0,0,0,0,0,0,0,0
32,1,7,0,0,1,1,7,0,55,2,999,0,0,-3.4,92.431,-26.9,0.739,5017.5,0,0,0,0,0,0,1,0,0,0,0,0
44,1,4,0,0,1,1,5,1,140,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
33,1,5,0,1,1,1,7,3,301,2,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,0,0,0,0,0,0,0,0,0,0,1,0
29,2,5,0,0,0,1,8,4,786,1,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,1,0,0,0,0,0,0,0,0
55,2,5,0,0,1,1,2,4,107,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
55,0,5,0,0,0,1,1,0,278,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
42,1,5,0,1,0,1,8,2,77,3,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,0,0,1,0,0,0,0,0
33,1,5,0,0,0,1,5,2,738,1,999,0,0,-2.9,92.201,-31.4,0.873,5076.2,0,0,0,0,0,0,0,1,0,0,0,0
47,1,6,0,1,0,1,5,3,133,8,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
71,1,4,0,0,0,1,7,0,131,2,999,0,0,-3.4,92.431,-26.9,0.752,5017.5,0,0,0,0,0,1,0,0,0,0,0,0
59,1,7,0,1,1,1,4,1,494,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
44,0,4,0,1,0,0,4,3,62,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
50,1,2,0,1,0,1,5,0,73,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
43,1,6,0,1,0,1,5,4,120,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
31,2,6,0,1,0,1,5,4,166,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
39,1,6,0,0,0,0,2,4,174,1,999,0,0,1.1,93.994,-36.4,4.858,5191,0,0,0,1,0,0,0,0,0,0,0,0
28,1,6,0,1,0,1,4,2,263,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0
52,1,5,0,0,0,1,8,0,157,2,999,0,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
49,1,6,0,0,0,0,2,0,379,17,999,0,0,1.1,93.994,-36.4,4.864,5191,0,0,1,0,0,0,0,0,0,0,0,0
50,1,4,0,1,0,1,5,2,122,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
31,2,6,0,1,0,1,8,4,404,1,2,5,1,-1.1,94.767,-50.8,1.048,4963.6,1,0,0,0,0,0,0,0,0,0,0,0
45,1,2,0,1,0,0,2,4,185,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
35,2,6,0,1,0,1,5,0,105,7,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
49,1,6,0,0,0,1,4,1,91,3,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
30,2,5,0,1,0,1,8,4,109,1,999,1,0,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
35,1,6,0,0,0,0,5,0,12,1,999,0,0,-1.7,94.027,-38.3,0.898,4991.6,0,0,0,0,1,0,0,0,0,0,0,0
37,1,5,0,0,1,0,2,3,335,1,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,0,0,0,1,0,0,0,0
68,2,6,0,1,0,0,6,1,80,3,999,0,0,-3.4,92.379,-29.8,0.739,5017.5,0,0,0,0,0,1,0,0,0,0,0,0
37,2,6,0,1,0,1,2,2,166,2,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
45,0,7,0,0,0,1,5,2,76,1,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
30,1,6,0,1,0,1,1,2,461,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
38,1,6,0,0,0,0,2,4,111,4,999,0,0,1.1,93.994,-36.4,4.858,5191,1,0,0,0,0,0,0,0,0,0,0,0
34,2,6,0,0,0,1,5,4,165,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
29,2,5,0,1,1,1,2,4,146,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,1,1,8,1,74,1,999,1,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
36,2,7,0,0,0,1,1,0,122,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
41,1,6,0,1,0,1,8,2,283,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,0,0,0,0,0,0,1,0,0,0,0
31,0,5,0,0,0,1,1,1,150,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
56,1,6,0,0,0,0,3,2,315,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
36,1,4,0,0,0,0,2,0,166,2,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,0,1,0,0,0,0
59,1,4,0,1,0,1,5,2,152,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
28,2,6,0,0,0,1,2,0,226,3,3,2,1,-1.8,93.876,-40,0.695,5008.7,0,0,0,0,0,0,0,0,1,0,0,0
57,1,6,0,1,0,1,2,0,554,2,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
32,1,4,0,0,0,0,2,1,98,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
35,1,5,0,0,0,1,4,4,223,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
42,1,4,0,0,0,0,3,1,213,3,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
31,2,6,0,1,0,1,8,0,54,2,999,0,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
32,0,6,0,0,0,0,3,1,559,3,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
41,2,5,0,1,0,0,4,3,108,1,999,0,0,1.4,93.918,-42.7,4.955,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
27,2,5,0,0,0,1,5,1,131,1,3,2,1,-2.9,92.201,-31.4,0.884,5076.2,0,0,0,0,0,0,0,0,1,0,0,0
30,0,3,0,0,0,1,4,3,76,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
48,2,6,0,1,0,1,8,4,210,2,999,0,0,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
39,2,6,0,1,1,1,8,4,457,2,999,0,0,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
45,1,4,0,0,0,0,3,0,13,6,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
33,2,4,0,1,0,1,4,3,531,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
45,1,2,0,0,0,1,5,4,131,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
32,2,6,0,1,0,1,8,1,109,2,999,0,0,-0.1,93.2,-42,4.191,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
39,1,7,0,0,0,0,2,0,197,12,999,0,0,1.1,93.994,-36.4,4.864,5191,0,0,0,0,0,0,0,0,0,1,0,0
55,1,2,0,1,0,0,2,0,334,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
55,1,3,0,0,0,1,4,3,31,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
32,2,7,0,0,1,0,3,1,213,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
55,2,0,0,0,0,0,4,4,542,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
35,1,5,0,1,0,0,2,3,146,8,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,1,0,0,0,0
32,2,7,0,0,0,1,2,2,561,3,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,1,0,0,0,0,0
39,1,5,0,0,0,0,3,2,120,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
30,1,4,0,1,0,1,4,0,1294,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
39,2,5,0,1,0,1,7,3,386,1,999,0,0,-3.4,92.431,-26.9,0.737,5017.5,1,0,0,0,0,0,0,0,0,0,0,0
45,1,4,0,1,0,0,3,1,214,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
37,1,6,0,0,0,1,5,2,89,1,999,0,0,-2.9,92.201,-31.4,0.883,5076.2,1,0,0,0,0,0,0,0,0,0,0,0
30,0,6,0,1,0,0,3,0,40,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
56,1,2,0,0,0,1,5,4,188,2,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
54,1,5,0,0,0,1,4,3,422,8,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
28,1,6,0,0,0,0,2,3,203,2,999,0,0,1.1,93.994,-36.4,4.856,5191,1,0,0,0,0,0,0,0,0,0,0,0
39,1,6,0,1,1,1,5,0,343,2,14,1,1,-2.9,92.201,-31.4,0.849,5076.2,1,0,0,0,0,0,0,0,0,0,0,0
54,1,2,0,1,0,1,5,1,56,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
40,1,5,0,0,0,0,2,3,110,1,999,0,0,1.1,93.994,-36.4,4.856,5191,0,1,0,0,0,0,0,0,0,0,0,0
77,1,5,0,1,0,1,1,2,165,7,999,0,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,1,0,0,0,0,0,0
44,1,3,0,1,0,1,4,4,334,5,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
38,2,2,0,0,1,1,2,2,213,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
44,1,5,0,1,0,1,2,0,223,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
43,1,5,0,1,0,1,8,0,83,1,999,0,0,-0.1,93.2,-42,4.474,5195.8,0,0,0,0,0,1,0,0,0,0,0,0
52,0,2,0,1,1,1,8,0,23,8,999,0,0,-0.1,93.2,-42,4.021,5195.8,0,0,0,0,0,0,0,1,0,0,0,0
40,1,5,0,0,0,1,4,1,353,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
33,1,7,0,1,0,1,5,3,30,14,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
39,1,0,0,0,0,1,4,4,146,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
51,1,7,0,0,1,1,4,1,130,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,0,1,0,0
88,0,2,0,1,0,1,2,4,128,4,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,0,0,0,0,0,1,0,0,0,0,0,0
42,1,6,0,1,0,1,4,3,370,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
37,2,6,0,1,0,0,2,0,415,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,1,0,0,0,0,0,0,0
57,1,2,0,0,0,1,5,4,50,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,1,0,0,0,0,0,0
34,2,6,0,1,0,1,5,1,667,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
46,1,5,0,0,0,1,1,1,194,3,999,0,0,-1.8,93.749,-34.6,0.645,5008.7,1,0,0,0,0,0,0,0,0,0,0,0
30,1,6,0,1,1,1,4,4,229,4,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
30,3,6,0,0,0,1,0,1,173,2,6,2,1,-1.8,93.369,-34.8,0.639,5008.7,0,0,0,0,0,0,0,0,0,1,0,0
35,1,6,0,0,0,0,2,1,349,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,1,0,0,0,0,0,0,0
41,1,7,0,0,0,0,2,0,34,2,999,0,0,1.1,93.994,-36.4,4.864,5191,0,0,0,0,0,0,0,0,0,1,0,0
57,1,6,0,0,0,1,5,3,612,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
41,1,3,0,0,0,0,3,1,385,1,999,0,0,1.4,94.465,-41.8,4.947,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
55,1,5,0,1,1,0,2,1,437,1,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
34,0,7,0,1,1,1,2,3,429,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
31,2,5,0,1,0,0,3,4,89,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
30,2,6,0,1,0,0,4,0,121,1,999,0,0,1.4,93.918,-42.7,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
27,1,5,0,1,1,1,2,4,77,4,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
51,1,4,0,1,0,1,4,3,156,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
45,1,5,0,1,0,0,2,3,168,3,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
31,1,7,0,1,0,0,2,4,157,6,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,0,0,0,0,0,1,0,0
47,1,5,0,0,1,1,2,0,168,2,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
35,2,6,0,0,0,1,4,0,330,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
47,1,6,0,0,0,1,3,1,210,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,0,0,0,0,1,0,0,0,0,0,0,0
41,1,5,0,0,0,0,2,0,165,4,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,1,0,0,0,0,0
48,1,2,0,0,0,1,4,2,484,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
50,0,6,0,0,0,1,5,3,323,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
58,0,6,0,0,0,0,3,2,40,2,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,0,0,0,0,0,0,0
50,1,3,0,0,0,1,2,0,103,6,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
37,1,4,0,1,1,0,2,2,87,1,999,0,0,1.1,93.994,-36.4,4.86,5191,0,1,0,0,0,0,0,0,0,0,0,0
37,1,7,0,1,0,1,5,4,181,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
25,2,4,0,0,0,1,2,0,72,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
47,1,2,0,0,1,0,2,3,93,1,999,0,0,1.1,93.994,-36.4,4.856,5191,0,1,0,0,0,0,0,0,0,0,0,0
24,0,4,0,0,0,1,2,4,417,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
39,1,5,0,0,0,0,8,4,47,1,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
49,2,2,0,0,0,0,2,1,312,1,999,0,0,1.1,93.994,-36.4,4.858,5191,0,0,0,0,0,0,0,1,0,0,0,0
32,0,5,0,0,0,1,2,1,111,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
40,1,7,0,1,1,1,4,1,431,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
30,1,6,0,0,0,0,2,0,542,2,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
29,2,5,0,0,0,0,4,2,28,1,999,0,0,-1.7,94.215,-40.3,0.782,4991.6,1,0,0,0,0,0,0,0,0,0,0,0
57,0,6,0,0,1,1,8,0,48,1,999,0,0,-0.1,93.2,-42,4.021,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
52,1,2,0,0,0,1,5,0,151,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
38,2,7,0,1,0,1,3,2,113,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,0,0,0,0,0,0,0,1,0,0
36,1,4,0,0,0,0,2,2,300,2,999,0,0,1.1,93.994,-36.4,4.855,5191,0,1,0,0,0,0,0,0,0,0,0,0
40,1,2,0,1,0,1,8,2,628,1,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
42,1,5,0,1,0,1,4,1,136,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
35,1,6,0,0,0,1,1,2,127,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,0,0,1,0,0,0,0,0,0,0
50,1,6,0,0,1,0,2,3,20,4,999,0,0,1.1,93.994,-36.4,4.857,5191,1,0,0,0,0,0,0,0,0,0,0,0
31,2,6,0,0,0,1,2,1,262,2,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
31,2,6,0,1,0,1,5,3,77,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,0,0,0,0,0,0,0,0,0,1,0
51,0,4,0,1,0,1,2,4,187,3,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
44,1,0,0,0,1,1,7,3,139,2,999,0,0,-3.4,92.431,-26.9,0.728,5017.5,0,0,0,0,0,0,0,0,0,1,0,0
39,1,5,0,0,0,0,2,1,5,2,999,0,0,1.1,93.994,-36.4,4.858,5191,0,0,0,0,0,0,0,1,0,0,0,0
37,1,7,0,0,0,1,2,1,336,2,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,0,0,0,1,0,0,0,0
47,0,5,0,0,0,1,5,3,204,6,999,0,0,1.4,93.444,-36.1,4.966,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
36,1,6,0,1,0,0,3,0,14,9,999,0,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
50,0,4,0,0,0,1,4,0,452,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
34,2,6,0,1,0,1,5,4,113,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
58,1,5,0,0,0,1,0,1,92,2,3,1,1,-1.8,93.369,-34.8,0.635,5008.7,0,0,0,0,0,0,0,1,0,0,0,0
44,2,0,0,1,0,0,2,1,440,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,0,0,1,0,0
32,1,5,0,1,0,1,8,3,105,1,999,1,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,0,0,0,1,0,0,0,0
37,1,5,0,1,0,0,2,4,57,4,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,1,0,0,0,0,0,0,0,0,0
44,1,7,0,1,0,1,5,0,122,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
54,1,4,0,1,0,1,5,1,956,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
36,1,2,0,0,1,1,8,4,217,1,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
28,1,6,0,1,0,1,1,2,344,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,0,0,0,0,1,0,0,0,0,0
44,1,4,0,0,0,0,2,1,109,1,999,0,0,1.1,93.994,-36.4,4.857,5191,0,1,0,0,0,0,0,0,0,0,0,0
31,1,6,0,1,0,0,3,0,422,5,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
32,1,5,0,1,0,1,2,1,329,3,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,0,0,0,0,0,0,0,1,0,0
57,1,6,0,0,0,0,3,0,1276,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,1,0,0,0,0,0,0,0
52,1,7,0,0,1,1,6,4,506,3,999,0,0,-1.1,94.199,-37.5,0.876,4963.6,1,0,0,0,0,0,0,0,0,0,0,0
44,1,2,0,1,0,1,2,3,955,2,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,1,0,0,0,0,0,0,0,0,0
45,1,0,0,0,0,0,5,0,105,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
32,1,6,0,0,0,1,2,0,209,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
25,1,5,0,1,0,0,2,4,452,2,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,0,0,0,1,0,0,0,0
32,2,5,0,1,0,1,4,4,156,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
55,1,6,0,1,0,0,8,3,47,3,999,0,0,-0.1,93.2,-42,4.153,5195.8,0,0,0,0,1,0,0,0,0,0,0,0
29,2,6,0,0,0,1,1,0,678,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
36,0,4,0,0,0,1,2,4,211,3,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
36,0,5,0,0,0,0,2,1,144,7,999,0,0,1.1,93.994,-36.4,4.857,5191,0,0,0,0,1,0,0,0,0,0,0,0
43,2,6,0,0,0,1,8,4,97,1,999,0,0,-0.1,93.2,-42,4.12,5195.8,1,0,0,0,0,0,0,0,0,0,0,0
27,2,6,0,0,0,1,3,2,133,2,999,1,0,-2.9,92.963,-40.8,1.235,5076.2,0,0,1,0,0,0,0,0,0,0,0,0
29,2,7,0,1,0,1,1,2,130,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
51,0,6,0,0,0,1,5,0,80,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
30,2,5,0,1,0,0,4,2,13,16,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
43,0,4,0,0,0,1,8,2,73,3,999,0,0,-0.1,93.2,-42,4.076,5195.8,0,1,0,0,0,0,0,0,0,0,0,0
28,2,6,0,0,0,1,1,3,107,3,999,0,0,-1.8,93.075,-47.1,1.423,5099.1,0,1,0,0,0,0,0,0,0,0,0,0
31,2,7,0,0,0,1,8,4,220,1,999,0,0,-0.1,93.2,-42,4.12,5195.8,0,0,0,0,0,0,0,0,0,1,0,0
53,1,6,0,1,0,0,2,4,382,10,999,0,0,1.1,93.994,-36.4,4.859,5191,0,0,0,0,0,0,1,0,0,0,0,0
54,1,7,0,0,0,0,3,1,364,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,1,0,0,0,0,0,0,0,0,0,0
41,1,4,0,0,0,0,2,2,500,1,999,0,0,1.1,93.994,-36.4,4.86,5191,0,1,0,0,0,0,0,0,0,0,0,0
32,2,5,0,1,0,1,8,1,223,1,999,1,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,0,0,1,0,0,0,0,0
53,1,6,0,1,0,0,5,2,161,3,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,0
44,1,5,0,1,1,1,4,4,164,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1,0,0,0,0,0,0,0,0,0,0,0
53,1,6,0,0,0,1,8,1,126,1,999,0,0,-0.1,93.2,-42,4.191,5195.8,0,0,0,0,0,0,0,0,0,0,1,0
28,1,6,0,0,0,1,2,3,72,3,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
36,1,6,0,0,0,1,2,1,91,3,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,1,0,0,0,0,0,0,0,0,0,0,0
33,1,5,0,0,0,0,3,0,78,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,0,0,0,0,0,1,0,0,0,0
35,1,6,0,1,0,1,7,4,68,1,999,0,0,-3.4,92.431,-26.9,0.742,5017.5,0,0,0,0,0,0,0,0,0,1,0,0
39,1,5,0,0,1,0,2,3,480,4,999,0,0,1.1,93.994,-36.4,4.856,5191,0,0,0,0,0,0,0,1,0,0,0,0
